event_id,event_date,fighter_a,fighter_b,winner,method,round
2130,2024-12-08,Albert Gonzalez,Gerardo Antonio Perez,,,
2130,2024-12-08,Christopher Diaz-Velez,Henry Lebron,,,
2130,2024-12-08,Liam Paro,Richardson Hitchins,,,
2130,2024-12-08,Rafael Espinoza,Robeisy Ramirez,,,
2130,2024-12-08,Emanuel Navarrete,Oscar Valdez,,,
2164,2024-12-11,Luke Martin,Vegas Larfield,,,
2164,2024-12-11,Flin Makeham,Max McIntyre,,,
2164,2024-12-11,Ralph Etienne,Xavier Fletcher,,,
2164,2024-12-11,Chengcheng Yang,Tyler Blizzard,,,
2164,2024-12-11,Austin Aokuso,Lucas Miller,,,
2164,2024-12-11,Justis Huni,Leandro Daniel Robutti,,,
2164,2024-12-11,Asemahle Wellem,Conor Wallace,,,
2164,2024-12-11,Leonardo Baez,Luis Nunez,,,
2164,2024-12-11,Aston Palicte,Katsuma Akitsugi,,,
2165,2024-12-12,Eduardo Ramirez,Jonhatan Cardoso,,,
2165,2024-12-12,Benjamin Gavazi,Branimir Malenica,,,
2165,2024-12-12,Bohdan Myronets,Jose Angel Larduet Gomez,,,
2165,2024-12-12,Ashley Gonzales Macias,Mary Romero,,,
2165,2024-12-12,Serkay Comert,Yassin Hermi,,,
2165,2024-12-12,Eddy Colmenares,Ermal Hadribeaj,,,
2165,2024-12-12,Davide Brito,Mourad Aliev,,,
2165,2024-12-12,Keshawn Jackson,Pryce Taylor,,,
2165,2024-12-12,Jaica Pavilus,Samantha Worthington,,,
2165,2024-12-12,Anabel Ortiz,Sara Bailey,,,
2165,2024-12-12,Caroline Veyre,Gabriela Bouvier,,,
2157,2024-12-13,Da'velle Smith,William Townsel,,,
2157,2024-12-13,Sukhdeep Singh Bhatti,Uisma Lima,,,
2157,2024-12-13,Joey Spencer,Miguel Angel Hernandez,,,
2157,2024-12-13,Ardreal Holmes,Edwine Humaine Jr,,,
2157,2024-12-13,Ahmed Reda,Michael Reynolds,,,
2157,2024-12-13,Kenny Niko,Toese Vousiutu,,,
2157,2024-12-13,Jasmine Parr,Shannon O'Connell,,,
2157,2024-12-13,Desley Robinson,Kaye Scott,,,
2157,2024-12-13,Callum Peters,George Webb-Rose,,,
2157,2024-12-13,Callum Peters,Mitch Holden,,,
2157,2024-12-13,Adrian Rodriguez,Brock Jarvis,,,
2157,2024-12-13,Julia Lee,Sara Orszagi,,,
2157,2024-12-13,Dmitri Protkunas,Maisey Rose Courtney,,,
2157,2024-12-13,Klaudia Ferenczi,Maisey Rose Courtney,,,
2157,2024-12-13,Kate Radomska,Shannon Ryan,,,
2157,2024-12-13,Cristobal Lorente,Francesco Grandelli,,,
2157,2024-12-13,Jimmy Sains,Ruben Angulo,,,
2157,2024-12-13,Dmitri Protkunas,Jimmy Sains,,,
2157,2024-12-13,George Liddard,Omar Ilunga,,,
2157,2024-12-13,Antraveous Ingram,Freddy Espinoza,,,
2157,2024-12-13,Hendri Cedeno,Luis Hernandez Ramos,,,
2157,2024-12-13,Fradimil Macayo,Oscar Escandon,,,
2157,2024-12-13,Jeovanny Estela,Jocksan Blanco,,,
2157,2024-12-13,Natasha Spence,Tammara Thibeault,,,
2157,2024-12-13,Gurgen Hovhannisyan,Patrick Mailata,,,
2143,2024-12-14,Dainier Pero,Walter Burns,,,
2143,2024-12-14,Antonio Vargas,Winston Guerrero,,,
2143,2024-12-14,Benn Norman,Mikie Tallon,,,
2143,2024-12-14,Elvis Ahorgah,Mark Jeffers,,,
2143,2024-12-14,Steve Eloundou Ntere,Viddal Riley,,,
2143,2024-12-14,Dzmitry Atrokhau,Mason Cartwright,,,
2143,2024-12-14,Frankie Stringer,Tatenda Mangombe,,,
2143,2024-12-14,Gary Cully,Maxi Hughes,,,
2143,2024-12-14,Teremoana Jr,Volodymyr Katsuk,,,
2143,2024-12-14,Beatriz Ferreira,Licia Boudersa,,,
2143,2024-12-14,Jennifer Sabrina Meza,Sarah Bormann,,,
2143,2024-12-14,Daniel Dietz,Granit Shala,,,
2143,2024-12-14,Bexcy Mateus,Lauren Price,,,
2143,2024-12-14,Lee Cutler,Stephen McKenna,,,
2143,2024-12-14,Dan Garber,Viddal Riley,,,
2143,2024-12-14,Joshua Quartey,Mark Jeffers,,,
2143,2024-12-14,Ivana Habazin,Natasha Jonas,,,
2143,2024-12-14,Cheavon Clarke,Leonardo Mosquea,,,
2143,2024-12-14,Murodjon Akhmadaliev,Ricardo Espinoza Franco,,,
2143,2024-12-14,Alan Picasso Romero,Isaac Sackey,,,
2143,2024-12-14,Carlos Alberto Garcia Castillo,Juan Ramon Guzman,,,
2143,2024-12-14,Jabin Chollet,Ricardo Ruvalcaba,,,
2143,2024-12-14,Jose Ivan Guardado Ortiz,Victor Morales Jr,,,
2131,2024-12-15,Arely Mucino,Marlen Esparza,,,
2131,2024-12-15,Ephraim Bui,John Ramirez,,,
2131,2024-12-15,Charles Conwell,Gerardo Luis Vergara,,,
2131,2024-12-15,Alan Picasso Romero,Yehison Cuello,,,
2131,2024-12-15,Bruno Surace,Jaime Munguia,,,
2131,2024-12-15,Alexis Rocha,Raul Curiel,,,
2131,2024-12-15,Kazuto Takesako,Riku Kunimoto,,,
2131,2024-12-15,Masataka Taniguchi,Thanongsak Simsri,,,
2131,2024-12-15,Anuchai Donsua,Ryosuke Nishida,,,
2131,2024-12-15,Jermaine Dhliwayo,Jonatas Rodrigo Gomes de Oliveira,,,
2131,2024-12-15,Cathal Crowley,Mikolaj Rabczak,,,
2131,2024-12-15,Nikoloz Sekhniashvili,Omir Rodriguez,,,
2131,2024-12-15,Israel Duffus,Mike Perez,,,
2131,2024-12-15,Mika Mielonen,Thomas Carty,,,
2131,2024-12-15,Dillian Whyte,Ebenezer Tetteh,,,
2175,2024-12-19,Erick Rosa,Neider Valdez Aguilar,,,
2056,2024-12-21,Matcha Nakagawa,Rocky Ogden,,,
2056,2024-12-21,Rene Calixto Bibiano,Willibaldo Garcia Perez,,,
2056,2024-12-21,Joshua Ocampo,Mohammed Alakel,,,
2056,2024-12-21,Andrii Novytskyi,Edgar Ramirez,,,
2056,2024-12-21,Daniel Lapin,Dylan Colin,,,
2056,2024-12-21,Peter McGrail,Rhys Edwards,,,
2056,2024-12-21,Isaac Lowe,Lee McGregor,,,
2056,2024-12-21,David Allen,Johnny Fisher,,,
2056,2024-12-21,Ishmael Davis,Serhii Bohachuk,,,
2056,2024-12-21,Demsey McKean,Moses Itauma,,,
2056,2024-12-21,Oleksandr Usyk,Tyson Fury,Oleksandr Usyk,decision_unanimous,12
2173,2024-12-26,Carlos Canizales,Panya Pradabsri,,,
1881,2024-12-31,Fernando Martinez,Kazuto Ioka,,,
1881,2024-12-31,Hayato Tsutsumi,Rene Alvarado,,,
2156,2025-01-08,Freddy Doidoi,Xavier Fletcher,,,
2156,2025-01-08,Billy McAllister,Jordan Towns,,,
2156,2025-01-08,Austin Aokuso,Leti Leti,,,
2156,2025-01-08,Shauna Browne,Taylah Gentzen,,,
2156,2025-01-08,Osasu Otobo,Teremoana Jnr,,,
2156,2025-01-08,Ben Mahoney,Fan Zhang,,,
2156,2025-01-08,Abdulselam Saman,Max McIntyre,,,
2156,2025-01-08,Justis Huni,Shaun Potgieter,,,
2156,2025-01-08,David Nyika,Jai Opetaia,Jai Opetaia,ko,4
2160,2025-01-11,Serhat Parlak,Tyron Zeuge,,,
2160,2025-01-11,Emmanuel Zion,Mauro Silva,,,
2160,2025-01-11,Billy Deniz,Mickey Ellison,,,
2160,2025-01-11,Deevorn Miller,Scott Forrest,,,
2160,2025-01-11,Lewis Howells,Sam Hickey,,,
2160,2025-01-11,Jan Czerklewicz,Kamil Bednarek,,,
2160,2025-01-11,Caroline Dubois,Jessica Camara,,,
2160,2025-01-11,Callum Simpson,Steed Woodall,,,
2179,2025-01-17,Orlando Mosquera,Pablo Vicente,,,
2179,2025-01-17,Jorge Luis Moracen Sotolongo,Tariq Green,,,
2179,2025-01-17,Ali Ellis,Colby Madison,,,
2179,2025-01-17,Alexander Duran,Roiman Villa,,,
2179,2025-01-17,Calvin Bennett,Devon Young,,,
2179,2025-01-17,Maribel Ramirez,Mizuki Hiruta,,,
2179,2025-01-17,Damian Rodriguez,Quadir Albright,,,
2179,2025-01-17,Mike Plania,Omar Cande Trinidad,,,
2178,2025-01-18,Jorge Martinez,Ricardo Nunez,,,
2178,2025-01-18,Atif Oberlton,Joaquin Berroa Lugo,,,
2184,2025-01-23,Joseph Cruz,Leonardo Sanchez,,,
2184,2025-01-23,Brandon Badillo,Jordan Fuentes,,,
2184,2025-01-23,Cayden Griffiths,Marc Misiura,,,
2168,2025-01-24,Franklin Gonzalez,Hector Valdez,,,
2168,2025-01-24,David Lobo Ramirez,Grant Flores,,,
2168,2025-01-24,Deaundre Pettus,Jordan Panthen,,,
2168,2025-01-24,Eric Priest,Tyler Howard,,,
2168,2025-01-24,Yoshiki Takei,Yuttapong Tongdee,,,
2168,2025-01-24,Goki Kobayashi,Yuni Takada,,,
2168,2025-01-24,Misaki Hirano,Toshiki Shimomachi,,,
2168,2025-01-24,Kai Watanabe,Tsubasa Narai,,,
2168,2025-01-24,Jin Sasaki,Shoki Sakai,,,
2168,2025-01-24,Naoya Inoue,Ye Joon Kim,,,
2168,2025-01-24,Darrelle Valsaint,Stephen Danyo,,,
2168,2025-01-24,Jeremiah Milton,Stanley Wright,,,
2168,2025-01-24,Gilbert Castillo Rivera,Najee Lopez,,,
2169,2025-01-25,Lenin Castillo,Najee Lopez,,,
2169,2025-01-25,Lewis Morris,Nico Leivars,,,
2169,2025-01-25,Camilo Castagno,Traie Duberry,,,
2169,2025-01-25,Hamza Uddin,Misael Ezequiel Graffioli,,,
2169,2025-01-25,Ibraheem Sulaimaan,Reuquen Arce,,,
2169,2025-01-25,Ellie Scotney,Mea Motu,,,
2169,2025-01-25,Conah Walker,Harry Scarff,,,
2169,2025-01-25,Dalton Smith,Walid Ouizza,,,
2169,2025-01-25,Alex Pallette,Zaquin Moses,,,
2169,2025-01-25,Arturo de Isla,Harley Mederos,,,
2169,2025-01-25,Alton Wiggins,Nishant Dev,,,
2169,2025-01-25,Israel Mercado,Leonardo Rubaclava,,,
2170,2025-01-26,Bryan McDowell,Itso Babulaidze,,,
2170,2025-01-26,Cody Russell,Logan Tucker,,,
2170,2025-01-26,Noah Norman,Phil Caracappa,,,
2170,2025-01-26,Ernesto Mercado,Jose Pedraza,,,
2170,2025-01-26,Dustin Pague,Jd Burns,,,
2170,2025-01-26,Travis Thompson,Zachary Pannell,,,
2170,2025-01-26,Brandon Meyer,Zedekiah Montanez,,,
2170,2025-01-26,Andy Cruz,Omar Salcido Gamez,,,
2170,2025-01-26,Joey Dawejko,Steven Banks,,,
2170,2025-01-26,Kaine Tomlinson Jr.,Pat Sullivan,,,
2170,2025-01-26,Apostle Spencer,John Garbarino,,,
2170,2025-01-26,Diego Pacheco,Steven Nelson,,,
2170,2025-01-26,Patrick Brady,Zachary Calmus,,,
2170,2025-01-26,Bec Rawlings,Taylor Starling,,,
2170,2025-01-26,Ben Rothwell,Mick Terrill,,,
2170,2025-01-26,Eddie Alvarez,Jeremy Stephens,,,
2189,2025-01-31,Jasmina Nad,Maisey Rose Courtney,,,
2189,2025-01-31,James Todd,Leli Buttigieg,,,
2189,2025-01-31,Emmanuel Buttigieg,James Todd,,,
2189,2025-01-31,Szymon Kajda,Taylor Bevan,,,
2189,2025-01-31,Francisco Javier Lucero,Giorgio Visioli,,,
2189,2025-01-31,Giorgio Visioli,Javier Lucero,,,
2189,2025-01-31,Jimmy Sains,Pierre Rosadini,,,
2189,2025-01-31,Bilal Fawaz,Junaid Bostan,,,
2189,2025-01-31,Derrick Osaze,George Liddard,,,
2162,2025-02-01,Masatora Okada,Ryusei Matsumoto,,,
2162,2025-02-01,Joseph Ambo,Subaru Murata,,,
2162,2025-02-01,Hassan Azim,Jensen Irving,,,
2162,2025-02-01,Emmany Kalombo,Sergio Garcia Herrera,,,
2162,2025-02-01,Dmitri Protkunas,Garan Croft,,,
2162,2025-02-01,Joel Kodua,Lloyd Germain,,,
2162,2025-02-01,Alfie Clegg,Sebastian Alejandro Castillo,,,
2162,2025-02-01,Lucas Roehrig,Milosav Savic,,,
2162,2025-02-01,Aurel Ignat,Scott Forrest,,,
2162,2025-02-01,Colm Murphy,Kasimu Hamad Haji,,,
2162,2025-02-01,John Cooney,Nathan Howells,,,
2162,2025-02-01,Daniel Blancas,Juan Barajas,,,
2162,2025-02-01,Jeamie Tshikeva,Michael Webster,,,
2162,2025-02-01,Danny Rosenberger,Jose Benavidez Jr,,,
2162,2025-02-01,Kaipo Gallegos,Leonardo Padilla,,,
2162,2025-02-01,Curmel Moton,Frank Zalvidar,,,
2162,2025-02-01,Callum Simpson,Elvis Ahorgah,,,
2162,2025-02-01,Adam Azim,Sergey Lipinets,,,
2162,2025-02-01,Angel Ruiz Astorga,Yoenli Hernandez,,,
2162,2025-02-01,Christian Olivo Barreda,Mirco Cuello,,,
2151,2025-02-02,Jeison Rosario,Jesus Alejandro Ramos Jr,,,
2151,2025-02-02,Angel Fierro,Isaac Cruz,,,
2151,2025-02-02,Brandon Figueroa,Stephen Fulton,,,
2151,2025-02-02,David Benavidez,David Morrell,,,
2151,2025-02-02,Christopher Thompson,Leon Lawson III,,,
2151,2025-02-02,Jerell Nettles,Pryce Taylor,,,
2151,2025-02-02,Carmen Vargas,Caroline Veyre,,,
2151,2025-02-02,Samantha Worthington,Vaida Masiokaite,,,
2151,2025-02-02,Joseph Hicks,Keon Papillion,,,
2151,2025-02-02,Joshua James Pagan,Ronal Ron,,,
2151,2025-02-02,Brandon Moore,Skylar Lacy,,,
2167,2025-02-03,Claressa Shields,Danielle Perkins,,,
2193,2025-02-06,Ezequiel Osvaldo Maderna,Mehmet Unal,,,
2193,2025-02-06,Albert Ramirez,Marko Calic,,,
2193,2025-02-06,Christopher Gurrero,Dennis Dauti,,,
2192,2025-02-07,Arthur Biyarslanov,Mohamed Mimoune,,,
2192,2025-02-07,Mohamed Mimoune,Movladdin Biyarslanov,,,
2192,2025-02-07,Harry Matthews,Naphtali Nembhard,,,
2192,2025-02-07,Berman Sanchez,Calvin Moyo,,,
2192,2025-02-07,Jaskirat Singh,Taz Nadeem,,,
2192,2025-02-07,Lee Ingelrest,Shakan Pitters,,,
2158,2025-02-08,Jong Seon Kang,Ryuto Owan,,,
2158,2025-02-08,Aketelieti Yelejian,Genesis Servania,,,
2158,2025-02-08,Jermaine Dhliwayo,Mark Butler,,,
2158,2025-02-08,Artjom Spatar,Joe Cooper,,,
2158,2025-02-08,Joe Hardy,Walter Fury,,,
2158,2025-02-08,Nelson Hysa,Todorche Cvetkov,,,
2158,2025-02-08,Cristian Uwaka,Lewis Williams,,,
2158,2025-02-08,Masood Abdulah,Zak Miller,,,
2158,2025-02-08,Brandon Daord,Matt McHale,,,
2158,2025-02-08,Mickael Diallo,Zach Parker,,,
2158,2025-02-08,Willy Hutchinson,Zach Parker,,,
2158,2025-02-08,Jack Rafferty,Reece Macmillan,,,
2158,2025-02-08,Nathan Heaney,Sofiane Khati,,,
2158,2025-02-08,Derek Chisora,Otto Wallin,,,
2158,2025-02-08,Judy Flores,Michael Angeletti,,,
2194,2025-02-09,Justin Pauldo,Shavkatdzhon Rakhimov,,,
2194,2025-02-09,Bryan Acosta,Ramon Cardenas,,,
2181,2025-02-14,Juan Carlos Guerra,Nico Ali Walsh,,,
2181,2025-02-14,Ira Johnson,Keon Davis,,,
2181,2025-02-14,Jared Anderson,Marios Kollias,,,
2181,2025-02-14,Jean Carlos Torres,Rohan Polanco,,,
2181,2025-02-14,Abdullah Mason,Manuel Jaimes,,,
2181,2025-02-14,Connor Coyle,Vito Mielnicki Jr,,,
2176,2025-02-15,Bryan Santiago,Juanma Lopez de Jesus,,,
2176,2025-02-15,Slawa Spomer,Xander Zayas,,,
2176,2025-02-15,Denys Berinchyk,Keyshawn Davis,,,
2176,2025-02-15,Aqib Fiaz,Ayoub Zakari,,,
2176,2025-02-15,Alfie Middlemiss,Caine Singh,,,
2176,2025-02-15,Conner Tudsbury,Sadaam da Silva,,,
2176,2025-02-15,Aqib Fiaz,Lydon Chircop,,,
2176,2025-02-15,Ayoub Zakari,William Crolla,,,
2176,2025-02-15,Alexander Pavlov,Vincenzo Gualtieri,,,
2176,2025-02-15,James Dickens,Zelfa Barrett,,,
2176,2025-02-15,Pat McCormack,Robbie Davies Jr,,,
2176,2025-02-15,Michael Gomez Jnr,Reece Bellotti,,,
2176,2025-02-15,Daniel Lim,Fabian Guzman,,,
2176,2025-02-15,Carlos Miranda,Yair Gallardo,,,
2176,2025-02-15,Arnold Barboza Jr,Jack Catterall,,,
2176,2025-02-15,Gael Cabrera,Roberto Pucheta,,,
2176,2025-02-15,Daniel Garcia,Francisco Javier Grande Pacheco,,,
2182,2025-02-16,Darel Harris,Joel Iriarte,,,
2182,2025-02-16,Kendo Castaneda,Kenneth Sims Jr,,,
2182,2025-02-16,Ricardo Rafael Sandoval,Saleto Henderson,,,
2182,2025-02-16,Darius Fulghum,Winfred Harris Jr,,,
2182,2025-02-16,Miguel Madueno,Oscar Duarte,,,
2205,2025-02-19,Anthony Cuba,Demichael Harris,,,
2204,2025-02-20,Cesar Francis,Emiliano Moreno,,,
2204,2025-02-20,Gabriel Flores Jr,Jose Arellano,,,
2204,2025-02-20,George Arias,Helaman Olguin,,,
2204,2025-02-20,Koby Khalil Williams,Nicholas Isaac,,,
2203,2025-02-21,Avious Griffin,Jose Luis Sanchez,,,
2203,2025-02-21,Cristopher Rios,Daniel Barrera,,,
2203,2025-02-21,Gor Yeritsyan,Luis Hernandez Ramos,,,
2203,2025-02-21,Cain Sandoval,Mark Bernaldez,,,
2161,2025-02-22,Callum Smith,Joshua Buatsi,,,
2161,2025-02-22,Floyd Schofield,Shakur Stevenson,,,
2161,2025-02-22,Agit Kabayel,Zhilei Zhang,Agit Kabayel,ko,6
2161,2025-02-22,Israil Madrimov,Vergil Ortiz Jr,,,
2161,2025-02-22,Carlos Adames,Hamzah Sheeraz,,,
2161,2025-02-22,Daniel Dubois,Joseph Parker,,,
2161,2025-02-22,Josh Padley,Shakur Stevenson,,,
2161,2025-02-22,Joseph Parker,Martin Bakole,,,
2161,2025-02-22,Artur Beterbiev,Dmitrii Bivol,,,
2161,2025-02-22,Frank Sanchez,Ramon Olivas Echevarria,,,
2206,2025-02-23,Kyonosuke Kameda,Luis Nery,,,
2177,2025-02-24,Daigo Higa,Seiya Tsutsumi,,,
2177,2025-02-24,Jason Moloney,Tenshin Nasukawa,,,
2177,2025-02-24,David Cuellar Contreras,Junto Nakatani,,,
2208,2025-02-27,Anabel Ortiz,Kim Clavel,,,
2207,2025-02-28,Ali Akhmedov,Maciej Sulecki,,,
2171,2025-03-01,Alexis Barriere,Ubaldo Ilagor Resendiz,,,
2171,2025-03-01,Eduardo Hernandez,Rene Tellez Giron,,,
2171,2025-03-01,Kuntae Lee,Mikyo Watarai,,,
2171,2025-03-01,Kaisei Matsumoto,Riku Masuda,,,
2171,2025-03-01,Brianna Harrison,Nicila Costello,,,
2171,2025-03-01,Abilkhaiyr Shegaliyev,Jack Bowen,,,
2171,2025-03-01,Austine Nnamdi,Floyd Masson,,,
2171,2025-03-01,Jalen Tait,John Mannu,,,
2171,2025-03-01,Liam Wilson,Youssef Dib,,,
2171,2025-03-01,Aaron Bowen,Juan Cruz Cacheiro,,,
2171,2025-03-01,Henry Turner,Miguel Cesario Antin,,,
2171,2025-03-01,Jack O'Neill,Mohammed Wako,,,
2171,2025-03-01,Elif Nur Turhan,Shauna Browne,,,
2171,2025-03-01,Ezequiel Gregores,John Isaacs,,,
2171,2025-03-01,Steven Ward,Tommy McCarthy,,,
2171,2025-03-01,Gerard Hughes,Ruadhan Farrell,,,
2171,2025-03-01,Joe Joyce,Patrick Korte,,,
2171,2025-03-01,Liam Dillon,Mace Ruegg,,,
2171,2025-03-01,Charles Frankham,Jahfieus Faure,,,
2171,2025-03-01,Kurt Walker,Leon Woodstock,,,
2171,2025-03-01,Karol Itauma,Michal Ludwiczak,,,
2171,2025-03-01,Luke McCormack,Ramiro Garcia Lopez,,,
2171,2025-03-01,Craig Richards,Padraig McCrory,,,
2171,2025-03-01,Lewis Edmondson,Oluwatosin Kejawa,,,
2171,2025-03-01,Alexander Espinoza,Jonathan Lopez,,,
2171,2025-03-01,Lewis Crocker,Paddy Donovan,,,
2171,2025-03-01,Ryan Garner,Salvador Jimenez,,,
2171,2025-03-01,Pryce Taylor,Trevor Kotara,,,
2171,2025-03-01,Jarrett Hurd,Johan Gonzalez,,,
2171,2025-03-01,Nestor Bravo,Xolisani Ndongeni,,,
2159,2025-03-02,Julian Williams,Yoenis Tellez,,,
2159,2025-03-02,Alfredo Santiago,Javier Fortuna,,,
2159,2025-03-02,Alberto Puello,Sandor Martin,,,
2159,2025-03-02,Gabriel Gollaz Valenzuela,Subriel Matias,,,
2159,2025-03-02,Gary Antuanne Russell,Jose Valenzuela,,,
2159,2025-03-02,Gervonta Davis,Lamont Roach,,,
2174,2025-03-07,Jose Valenzuela Alvarado,Ruslan Abdullaev,,,
2174,2025-03-07,Jorge Leyva,Manuel Flores,,,
2174,2025-03-07,Jesus Ramon Perez,Jonathan Canas,,,
2174,2025-03-07,Albert Batyrgaziev,Neri Ariel Cruz Romero,,,
2174,2025-03-07,Chloe Watson,Jasmina Zapotoczna,,,
2174,2025-03-07,Carla Camila Campos Gonzales,Francesca Hennessy,,,
2174,2025-03-07,Francesca Hennessy,Gemma Ruegg,,,
2174,2025-03-07,Karriss Artingstall,Raven Chapman,,,
2174,2025-03-07,Asad Asif Khan,Michael Conlan,,,
2174,2025-03-07,Bo Mi Re Shin,Caroline Dubois,,,
2174,2025-03-07,Harlem Eubank,Tyrone McKenna,,,
2174,2025-03-07,Lauren Price,Natasha Jonas,,,
2174,2025-03-07,Colby Madison,Ricardo Brown,,,
2174,2025-03-07,Alex Bray,Victoriano Antonio Santillan,,,
2174,2025-03-07,Alexander Castellano,Angel Barrientes,,,
2174,2025-03-07,Jaime Cuesta,Mark Smither,,,
2209,2025-03-08,Sonya Dreiling,Tammara Thibeault,,,
2209,2025-03-08,Cristina Navarro,Sara Bailey,,,
2209,2025-03-08,Lucas Bahdi,Ryan James Racaza,,,
2209,2025-03-08,Evelin Nazarena Bermudez,Tenaki Tsunami,,,
2209,2025-03-08,Jesus Saracho,Luis Lopez,,,
2209,2025-03-08,Luis Torres Valenzuela,Nicholas Walters,,,
2209,2025-03-08,Arnold Khegai,Joet Gonzalez,,,
2191,2025-03-12,Charlie Kazzi,Nort Beauchamp,,,
2191,2025-03-12,Angel Rushton,Nadia Flalhi,,,
2191,2025-03-12,Jason Fawcett,Kohei Hatanaka,,,
2191,2025-03-12,Jacob Clenshaw,Kavana Vaotu'ua,,,
2191,2025-03-12,Linn Sandstrom,Yoselin Fernandez,,,
2191,2025-03-12,Jordan Martin,Sonny Knight,,,
2191,2025-03-12,Kirra Ruston,Tonga Tongotongo,,,
2191,2025-03-12,Cesar Mateo Tapia,Sergei Vorobev,,,
2191,2025-03-12,Besir Ay,Michael Zerafa,,,
2191,2025-03-12,Brock Jarvis,Keith Thurman,,,
2188,2025-03-13,Rene Santiago,Shokichi Iwata,,,
2188,2025-03-13,Anthony Olascuaga,Hiroto Kyoguchi,,,
2188,2025-03-13,Kenshiro Teraji,Seigo Yuri Akui,,,
2220,2025-03-14,Nancy Franco,Shera Mae Patricio,,,
2220,2025-03-14,Armando Frausto,Julian Gonzalez,,,
2220,2025-03-14,Alex Martin,Bryce Mills,,,
2220,2025-03-14,Euri Cedeno,Ulices Tovar Rivera,,,
2220,2025-03-14,Joseph Adorno,Wesley Rivers,,,
2166,2025-03-15,Jack Power,Jose Aguirre,,,
2166,2025-03-15,Boma Brown,Cristian Ukawa,,,
2166,2025-03-15,Artjom Spatar,Lewis Lawton,,,
2166,2025-03-15,Engel Gomez,William Birchall,,,
2166,2025-03-15,Ezequiel Gregores,Lucas Biswana,,,
2166,2025-03-15,Laszlo Bernath,Leighton Birchall,,,
2166,2025-03-15,Dmitri Protkunas,Stephen Clarke,,,
2166,2025-03-15,Brad Strand,Ionut Baluta,,,
2166,2025-03-15,Jadier Herrera,Jose Macias Enriquez,,,
2166,2025-03-15,Lewis Frimpong,Nyall Berry,,,
2166,2025-03-15,Jack Turner,Ryan Farrag,,,
2166,2025-03-15,Andrew Cain,Charlie Edwards,,,
2166,2025-03-15,Mauro Godoy,Pablo Valdez,,,
2166,2025-03-15,Nick Ball,Tj Doheny,,,
2166,2025-03-15,Alessio Mastronunzio,Omari Jones,,,
2166,2025-03-15,Jamaine Ortiz,Yomar Alamo,,,
2166,2025-03-15,Jalil Hackett,Jose Roman Vazquez,,,
2187,2025-03-16,Edinson Martinez,Sergio Mendoza Cordova,,,
2187,2025-03-16,Edgar Berlanga,Jonathan Gonzalez-Ortiz,,,
2187,2025-03-16,Austin Williams,Patrice Volny,,,
2187,2025-03-16,Dajuan Calloway,Thomas Carty,,,
2187,2025-03-16,Emmet Brennan,Kevin Cronin,,,
2187,2025-03-16,Feargal McCrory,Keenan Carbajal,,,
2183,2025-03-17,Callum Walsh,Dean Sutherland,,,
2190,2025-03-22,Jayden Buan,Jordan Kasilieris,,,
2190,2025-03-22,Aekkaphob Auraiwan,Hemi Ahio,,,
2190,2025-03-22,Durval Elias Palacio,Imam Khatev,,,
2190,2025-03-22,Cherneka Johnson,Nina Hughes,,,
2190,2025-03-22,Skye Nicolson,Tiara Brown,,,
2190,2025-03-22,James Singh,Teremoana Jnr,,,
2190,2025-03-22,George Kambosos Jr,Jake Wyllie,,,
2190,2025-03-22,Alberto Mora Garcia,Viktor Slavinskyi,,,
2190,2025-03-22,Freudis Rojas,Maurice Lee,,,
2190,2025-03-22,Donte Layne,Malik Calhoun,,,
2190,2025-03-22,Jonathan Mansour,Markus Bowes,,,
2190,2025-03-22,Garret Palmer,Richard Fernandez Jr,,,
2190,2025-03-22,Cesar Villarraga,Kurt Scoby,,,
2190,2025-03-22,Isaias Lucero,Vladimir Hernandez,,,
2190,2025-03-22,Jeremy Hill,Maliek Montgomery,,,
2200,2025-03-23,Guido Emmanuel Schramm,Jesus Alejandro Ramos Jr,,,
2200,2025-03-23,Elijah Garcia,Terrell Gausha,,,
2200,2025-03-23,Joeshon James,Lester Martinez,,,
2200,2025-03-23,Chordale Booker,Sebastian Fundora,,,
2225,2025-03-25,Keisuke Matsumoto,Yuya Oku,,,
2225,2025-03-25,Reiya Abe,Satoshi Shimizu,,,
2217,2025-03-28,Ales Makovec,Taylor Bevan,,,
2217,2025-03-28,Khalil El Hadri,Michael Magnesi,,,
2217,2025-03-28,Conner Tudsbury,Robbie Connor,,,
2217,2025-03-28,Emmanuel Zion,William Crolla,,,
2217,2025-03-28,Mark Dickinson,Reece Farnhill,,,
2217,2025-03-28,Cameron Vuong,Jordan Flynn,,,
2217,2025-03-28,Federico Javier Grandone,Pat Brown,,,
2195,2025-03-29,Angel Ayala Lardizabal,Masamichi Yabuki,,,
2195,2025-03-29,Gregory Morales,Jonathan Rojas Jardines,,,
2195,2025-03-29,Dedrick Crocklem,Dionne Ruvalcaba,,,
2195,2025-03-29,Emmanuel Chance,Miguel Guzman,,,
2195,2025-03-29,Delante Johnson,Kendo Castaneda,,,
2195,2025-03-29,Emiliano Vargas,Giovannie Gonzalez,,,
2195,2025-03-29,Roberto Silva,Robin Sirwan Safar,,,
2195,2025-03-29,Adolfo Castillo Gonzalez,Joselito Velazquez,,,
2186,2025-03-30,Edwin Cano Hernandez,Oscar Collazo,,,
2186,2025-03-30,Brian Norman Jr,Derrieck Cuevas,,,
